dog_id,pa_hot_weather_daily_hours_outside,pa_cold_weather_daily_hours_outside,pa_moderate_weather_daily_hours_outside
103356,1.0,1.0,1.0
69212,2.0,1.0,2.0
2117,1.0,1.0,1.0
29779,5.0,5.0,1.0
93345,1.0,1.0,1.0
7437,2.0,1.0,2.0
87113,2.0,1.0,2.0
4084,1.0,5.0,1.0
51283,5.0,5.0,1.0
15009,1.0,1.0,2.0
70957,1.0,1.0,1.0
29640,5.0,5.0,1.0
65385,1.0,1.0,1.0
72379,1.0,1.0,1.0
39057,1.0,1.0,2.0
87140,1.0,5.0,1.0
94486,2.0,1.0,1.0
94564,1.0,1.0,2.0
55298,1.0,1.0,2.0
17667,1.0,1.0,1.0
56815,1.0,1.0,1.0
57288,1.0,1.0,1.0
35724,1.0,1.0,1.0
53954,1.0,1.0,1.0
79823,1.0,1.0,1.0
20047,1.0,1.0,1.0
97037,3.0,2.0,3.0
12796,1.0,1.0,1.0
81288,1.0,1.0,1.0
87527,1.0,1.0,1.0
100384,2.0,1.0,2.0
57363,1.0,1.0,1.0
93794,1.0,2.0,2.0
86731,1.0,1.0,1.0
7945,2.0,2.0,2.0
84167,1.0,1.0,2.0
66383,1.0,1.0,2.0
91297,1.0,1.0,1.0
102228,5.0,1.0,1.0
99914,5.0,5.0,2.0
29426,1.0,1.0,2.0
752,1.0,1.0,1.0
45738,5.0,5.0,5.0
93259,1.0,1.0,1.0
72805,1.0,1.0,1.0
86915,1.0,1.0,2.0
423,2.0,2.0,2.0
22868,1.0,1.0,1.0
74070,1.0,1.0,2.0
60948,1.0,1.0,1.0
78974,1.0,2.0,2.0
17405,5.0,5.0,5.0
61777,1.0,1.0,2.0
90729,1.0,1.0,1.0
83450,5.0,5.0,1.0
99925,1.0,1.0,2.0
45504,1.0,1.0,2.0
57577,2.0,1.0,2.0
27096,1.0,2.0,2.0
2990,2.0,1.0,2.0
96471,1.0,1.0,2.0
95288,1.0,1.0,1.0
39245,1.0,1.0,2.0
63455,1.0,1.0,1.0
63124,1.0,1.0,2.0
51359,1.0,2.0,2.0
55563,1.0,2.0,2.0
18758,1.0,1.0,1.0
54912,1.0,1.0,1.0
68659,1.0,1.0,1.0
23442,1.0,1.0,1.0
87331,1.0,1.0,1.0
34732,1.0,1.0,1.0
43948,5.0,5.0,5.0
82730,1.0,5.0,1.0
62866,1.0,5.0,1.0
87436,1.0,1.0,2.0
29836,2.0,1.0,1.0
51660,1.0,1.0,1.0
81812,1.0,2.0,2.0
103624,1.0,1.0,1.0
19539,1.0,1.0,1.0
72080,1.0,1.0,1.0
50409,1.0,1.0,1.0
57862,1.0,1.0,2.0
57961,2.0,1.0,2.0
77214,2.0,1.0,2.0
48857,1.0,1.0,1.0
74052,1.0,1.0,1.0
89702,1.0,1.0,1.0
5933,1.0,1.0,1.0
70672,1.0,1.0,2.0
43695,1.0,1.0,2.0
57792,1.0,1.0,1.0
95401,1.0,1.0,1.0
57839,5.0,1.0,1.0
54936,1.0,1.0,1.0
88087,1.0,1.0,1.0
98612,1.0,1.0,1.0
55455,1.0,5.0,1.0
101916,1.0,1.0,2.0
99204,1.0,1.0,1.0
85057,1.0,1.0,2.0
44928,1.0,1.0,2.0
5457,1.0,1.0,1.0
89560,1.0,1.0,1.0
76412,5.0,1.0,2.0
83482,1.0,2.0,2.0
47724,1.0,1.0,1.0
86442,5.0,5.0,1.0
88118,1.0,1.0,1.0
70602,5.0,5.0,5.0
54507,1.0,1.0,1.0
88404,1.0,1.0,1.0
76677,1.0,1.0,1.0
39359,1.0,1.0,1.0
61167,1.0,5.0,1.0
3034,1.0,1.0,1.0
98930,5.0,5.0,5.0
74962,1.0,1.0,2.0
47411,1.0,1.0,1.0
102511,5.0,5.0,1.0
85543,1.0,1.0,1.0
98064,1.0,5.0,1.0
81231,2.0,1.0,2.0
68804,1.0,1.0,2.0
61005,1.0,1.0,1.0
54511,1.0,1.0,1.0
99102,1.0,1.0,1.0
17708,1.0,1.0,1.0
57210,1.0,1.0,1.0
47983,1.0,1.0,1.0
32601,1.0,2.0,2.0
96299,5.0,5.0,1.0
15488,3.0,2.0,3.0
50347,1.0,1.0,1.0
80536,1.0,1.0,1.0
93293,1.0,1.0,1.0
65613,1.0,2.0,1.0
60817,1.0,1.0,2.0
51471,5.0,5.0,5.0
85241,1.0,2.0,2.0
9295,1.0,1.0,1.0
11194,1.0,1.0,1.0
82776,1.0,1.0,1.0
65780,1.0,1.0,1.0
50971,1.0,1.0,1.0
47361,1.0,1.0,1.0
52453,2.0,1.0,2.0
85677,5.0,5.0,1.0
70293,1.0,1.0,2.0
72585,1.0,1.0,2.0
101116,1.0,1.0,1.0
12773,2.0,1.0,2.0
85759,1.0,1.0,2.0
51407,1.0,1.0,1.0
61522,1.0,1.0,1.0
65117,1.0,1.0,1.0
153,5.0,5.0,1.0
26297,2.0,2.0,2.0
26551,1.0,1.0,1.0
25257,1.0,1.0,1.0
10558,1.0,1.0,1.0
40295,1.0,1.0,1.0
55178,1.0,1.0,1.0
83120,5.0,5.0,1.0
50189,1.0,1.0,1.0
83163,2.0,1.0,2.0
34752,1.0,1.0,1.0
74666,1.0,1.0,2.0
77944,1.0,1.0,1.0
42526,2.0,2.0,2.0
3768,2.0,2.0,3.0
65831,1.0,1.0,2.0
67764,2.0,1.0,2.0
52277,1.0,1.0,1.0
87416,1.0,2.0,3.0
86056,1.0,1.0,2.0
20408,1.0,1.0,1.0
91654,1.0,2.0,2.0
14984,1.0,1.0,1.0
72764,1.0,1.0,1.0
40064,1.0,1.0,2.0
27031,1.0,1.0,1.0
40467,1.0,1.0,2.0
58766,2.0,1.0,3.0
88251,1.0,1.0,2.0
77030,2.0,1.0,2.0
58864,1.0,1.0,1.0
94905,1.0,1.0,1.0
30638,1.0,1.0,2.0
82538,1.0,1.0,1.0
88455,1.0,1.0,1.0
13320,1.0,1.0,2.0
36240,1.0,1.0,1.0
88498,1.0,1.0,1.0
36286,1.0,1.0,1.0
9571,1.0,2.0,2.0
29048,5.0,5.0,1.0
82546,5.0,1.0,1.0
94675,1.0,2.0,2.0
101076,1.0,1.0,1.0
40415,1.0,3.0,3.0
52358,1.0,1.0,2.0
86121,1.0,1.0,1.0
73181,1.0,1.0,1.0
48517,1.0,3.0,3.0
91224,1.0,1.0,2.0
24265,1.0,2.0,2.0
92738,2.0,1.0,2.0
5524,1.0,1.0,1.0
34899,1.0,1.0,1.0
6859,1.0,1.0,2.0
21978,1.0,1.0,1.0
53118,1.0,1.0,2.0
77559,1.0,1.0,1.0
99726,1.0,1.0,1.0
72429,1.0,1.0,1.0
58511,1.0,1.0,1.0
102293,1.0,1.0,2.0
48378,1.0,1.0,1.0
49353,1.0,1.0,1.0
30750,1.0,1.0,1.0
45826,1.0,1.0,1.0
93332,1.0,1.0,1.0
94242,1.0,1.0,1.0
68916,1.0,1.0,1.0
65861,1.0,1.0,1.0
56736,1.0,1.0,1.0
103529,1.0,1.0,1.0
16971,1.0,1.0,1.0
13841,1.0,1.0,2.0
86892,1.0,1.0,2.0
71116,5.0,5.0,1.0
91802,1.0,2.0,1.0
91814,1.0,1.0,2.0
16511,1.0,1.0,1.0
32182,1.0,1.0,1.0
2896,1.0,1.0,1.0
79306,5.0,5.0,5.0
14307,1.0,1.0,1.0
3888,1.0,1.0,1.0
57899,1.0,1.0,1.0
15685,1.0,1.0,2.0
61001,1.0,1.0,2.0
10849,1.0,1.0,1.0
2658,1.0,1.0,1.0
55839,5.0,5.0,1.0
51132,5.0,5.0,5.0
73000,1.0,1.0,2.0
3183,1.0,1.0,1.0
95923,2.0,1.0,2.0
59721,1.0,1.0,2.0
84394,1.0,1.0,2.0
74818,1.0,1.0,1.0
70105,1.0,1.0,1.0
60392,1.0,1.0,1.0
87732,1.0,1.0,1.0
66709,1.0,1.0,2.0
59630,1.0,1.0,1.0
54831,1.0,1.0,1.0
69913,1.0,1.0,1.0
16161,1.0,1.0,1.0
60756,1.0,1.0,2.0
85329,1.0,1.0,2.0
98856,5.0,1.0,1.0
29755,3.0,3.0,2.0
91621,1.0,1.0,2.0
64521,1.0,2.0,2.0
27191,5.0,5.0,1.0
86605,1.0,1.0,2.0
41095,1.0,1.0,1.0
88382,1.0,1.0,2.0
5576,1.0,1.0,1.0
95897,1.0,1.0,1.0
5412,1.0,1.0,1.0
36403,1.0,1.0,1.0
31049,5.0,5.0,5.0
68174,1.0,1.0,1.0
80284,1.0,5.0,1.0
18340,5.0,1.0,1.0
54450,5.0,5.0,5.0
44675,1.0,2.0,2.0
88988,1.0,1.0,1.0
90158,1.0,1.0,2.0
44396,1.0,1.0,1.0
41369,1.0,1.0,1.0
45305,1.0,5.0,1.0
85312,5.0,1.0,2.0
80289,1.0,1.0,1.0
60046,2.0,1.0,2.0
85340,1.0,1.0,1.0
81268,1.0,1.0,1.0
95474,1.0,1.0,1.0
80503,1.0,1.0,1.0
30060,1.0,1.0,1.0
82429,1.0,1.0,1.0
87215,2.0,1.0,2.0
3363,5.0,1.0,1.0
52149,1.0,1.0,2.0
55792,1.0,1.0,1.0
44818,1.0,1.0,1.0
72536,5.0,5.0,2.0
92402,1.0,1.0,2.0
89756,1.0,1.0,1.0
59166,1.0,1.0,2.0
61514,2.0,1.0,2.0
14899,1.0,5.0,1.0
19958,1.0,1.0,2.0
58191,1.0,1.0,2.0
25616,1.0,1.0,1.0
11455,1.0,1.0,1.0
12799,5.0,1.0,1.0
2688,1.0,1.0,2.0
87263,1.0,1.0,1.0
91637,1.0,1.0,2.0
80975,1.0,1.0,2.0
48226,1.0,2.0,2.0
16625,1.0,1.0,1.0
22297,1.0,1.0,2.0
43630,1.0,1.0,2.0
27169,1.0,5.0,1.0
28603,1.0,1.0,1.0
18693,2.0,1.0,3.0
72092,1.0,1.0,1.0
10404,1.0,1.0,1.0
91430,1.0,1.0,2.0
73808,1.0,1.0,1.0
84126,1.0,1.0,2.0
81527,1.0,1.0,1.0
39745,1.0,1.0,1.0
3562,1.0,1.0,1.0
8025,1.0,1.0,2.0
81061,1.0,1.0,1.0
3847,2.0,2.0,2.0
27950,1.0,1.0,2.0
65997,1.0,1.0,1.0
72435,1.0,1.0,1.0
26337,5.0,5.0,1.0
41075,1.0,1.0,2.0
17342,1.0,1.0,2.0
52617,2.0,1.0,2.0
22009,1.0,1.0,1.0
48374,5.0,1.0,1.0
8777,1.0,1.0,1.0
1824,1.0,1.0,1.0
44122,1.0,1.0,2.0
49181,1.0,1.0,1.0
5102,1.0,1.0,1.0
72149,1.0,1.0,2.0
64998,3.0,3.0,3.0
89997,1.0,1.0,2.0
12023,2.0,2.0,2.0
78221,1.0,4.0,3.0
50086,1.0,1.0,2.0
47503,1.0,1.0,1.0
95697,1.0,1.0,2.0
76998,1.0,1.0,2.0
76237,1.0,1.0,1.0
72757,1.0,1.0,1.0
70525,2.0,2.0,2.0
71755,2.0,2.0,2.0
42812,2.0,2.0,2.0
47494,1.0,1.0,1.0
87699,1.0,1.0,2.0
72810,1.0,1.0,1.0
102923,1.0,1.0,2.0
103042,1.0,1.0,1.0
266,1.0,1.0,1.0
87114,1.0,1.0,2.0
1541,1.0,1.0,1.0
52040,5.0,5.0,1.0
52720,1.0,1.0,1.0
97686,1.0,2.0,2.0
41605,5.0,1.0,2.0
40945,5.0,5.0,1.0
92559,2.0,1.0,2.0
81948,1.0,1.0,1.0
23072,1.0,1.0,1.0
89088,1.0,5.0,1.0
99114,1.0,1.0,1.0
95263,2.0,1.0,3.0
55211,1.0,1.0,2.0
66537,1.0,1.0,2.0
50975,1.0,1.0,1.0
89846,5.0,5.0,1.0
97023,3.0,4.0,4.0
26303,1.0,1.0,2.0
98753,1.0,1.0,1.0
73231,1.0,1.0,1.0
100179,2.0,1.0,2.0
60516,1.0,1.0,1.0
97992,1.0,1.0,1.0
42503,1.0,1.0,2.0
91550,1.0,1.0,1.0
70732,5.0,5.0,1.0
93911,1.0,2.0,2.0
82798,1.0,1.0,1.0
40704,1.0,1.0,2.0
50955,1.0,1.0,1.0
95627,5.0,2.0,3.0
34861,1.0,2.0,2.0
55611,1.0,1.0,1.0
30311,1.0,1.0,1.0
10065,1.0,1.0,1.0
81069,1.0,1.0,2.0
46471,1.0,1.0,1.0
72135,1.0,1.0,1.0
21294,1.0,1.0,1.0
84050,5.0,1.0,1.0
11492,1.0,1.0,1.0
2958,1.0,1.0,2.0
79040,1.0,1.0,1.0
69932,1.0,2.0,2.0
65627,2.0,1.0,2.0
50369,5.0,5.0,5.0
9559,2.0,1.0,2.0
6132,1.0,1.0,1.0
56430,1.0,1.0,1.0
89300,5.0,5.0,1.0
93008,2.0,2.0,2.0
68264,1.0,1.0,2.0
17720,4.0,3.0,4.0
18342,1.0,1.0,1.0
12595,1.0,1.0,1.0
95682,1.0,1.0,1.0
19712,1.0,1.0,2.0
58040,1.0,1.0,1.0
90343,1.0,1.0,1.0
34844,5.0,5.0,1.0
85541,2.0,2.0,2.0
58926,1.0,1.0,1.0
68037,1.0,1.0,2.0
68327,1.0,1.0,1.0
5273,1.0,1.0,1.0
84830,2.0,2.0,2.0
88559,2.0,1.0,2.0
19464,1.0,1.0,1.0
48036,1.0,1.0,2.0
86832,2.0,1.0,3.0
90101,1.0,1.0,1.0
95179,1.0,1.0,1.0
95748,1.0,1.0,1.0
86248,1.0,1.0,1.0
91060,1.0,1.0,1.0
42234,1.0,1.0,1.0
71570,1.0,1.0,2.0
5625,1.0,1.0,1.0
24081,1.0,1.0,2.0
33899,1.0,2.0,2.0
95815,1.0,1.0,1.0
74955,1.0,2.0,2.0
70893,1.0,1.0,1.0
67252,1.0,1.0,2.0
58660,1.0,1.0,1.0
40225,1.0,1.0,1.0
80032,1.0,1.0,2.0
83878,5.0,1.0,1.0
85028,1.0,1.0,2.0
26976,1.0,1.0,1.0
8254,1.0,1.0,1.0
32684,2.0,1.0,1.0
36773,1.0,1.0,2.0
43938,1.0,5.0,1.0
71418,5.0,1.0,1.0
42183,1.0,1.0,1.0
87264,1.0,1.0,1.0
97140,2.0,2.0,2.0
67409,1.0,2.0,2.0
95753,5.0,1.0,1.0
53104,1.0,1.0,1.0
45295,5.0,5.0,2.0
91106,2.0,1.0,2.0
45451,1.0,1.0,1.0
56904,1.0,1.0,1.0
44835,1.0,5.0,1.0
27522,1.0,2.0,2.0
98112,1.0,1.0,1.0
67391,1.0,1.0,1.0
97594,5.0,5.0,2.0
8544,1.0,5.0,2.0
25907,1.0,1.0,2.0
78860,5.0,5.0,5.0
79313,1.0,1.0,1.0
43405,1.0,1.0,1.0
28696,1.0,1.0,2.0
43215,1.0,1.0,1.0
23451,1.0,1.0,2.0
69817,1.0,1.0,1.0
6212,1.0,1.0,2.0
83696,1.0,2.0,2.0
97539,1.0,1.0,1.0
80326,1.0,2.0,2.0
78531,2.0,1.0,2.0
35451,1.0,2.0,2.0
36459,5.0,1.0,1.0
84634,1.0,1.0,2.0
45311,1.0,1.0,1.0
45424,5.0,1.0,1.0
41267,1.0,1.0,2.0
38091,1.0,1.0,1.0
35971,1.0,2.0,2.0
13500,5.0,1.0,1.0
41006,1.0,1.0,2.0
1046,5.0,1.0,1.0
40235,1.0,5.0,1.0
8059,5.0,5.0,1.0
28452,1.0,1.0,2.0
89071,1.0,1.0,2.0
95481,3.0,2.0,3.0
94115,1.0,1.0,1.0
67264,1.0,1.0,1.0
70226,2.0,1.0,2.0
27366,1.0,1.0,2.0
62659,2.0,2.0,2.0
57029,1.0,1.0,2.0
80312,1.0,1.0,1.0
58067,1.0,1.0,1.0
27899,1.0,1.0,2.0
61364,1.0,1.0,1.0
15222,2.0,2.0,2.0
88080,1.0,1.0,2.0
41028,1.0,2.0,2.0
68300,1.0,1.0,1.0
72994,1.0,1.0,2.0
23481,2.0,2.0,2.0
14614,1.0,1.0,1.0
1593,1.0,1.0,1.0
91435,5.0,5.0,2.0
22296,2.0,2.0,3.0
91345,1.0,1.0,1.0
90013,1.0,1.0,1.0
98710,5.0,2.0,2.0
33486,1.0,1.0,2.0
54125,5.0,5.0,1.0
10195,1.0,1.0,1.0
54710,1.0,1.0,1.0
47661,5.0,1.0,1.0
91651,1.0,1.0,1.0
100266,1.0,1.0,2.0
22950,1.0,1.0,2.0
99956,5.0,5.0,1.0
89241,1.0,1.0,1.0
56835,1.0,1.0,1.0
37074,1.0,1.0,1.0
1124,1.0,1.0,1.0
94482,1.0,1.0,1.0
25883,1.0,1.0,2.0
60978,1.0,1.0,1.0
102010,1.0,1.0,1.0
40476,1.0,1.0,2.0
83674,1.0,1.0,1.0
102842,5.0,5.0,1.0
31003,2.0,1.0,2.0
76062,1.0,1.0,1.0
87535,1.0,1.0,2.0
48384,1.0,1.0,2.0
98637,1.0,2.0,2.0
87537,2.0,2.0,2.0
79841,1.0,1.0,1.0
102242,1.0,1.0,1.0
1867,1.0,1.0,1.0
80109,2.0,2.0,2.0
86278,1.0,1.0,1.0
69426,1.0,1.0,2.0
44199,1.0,1.0,1.0
61088,1.0,1.0,1.0
85639,1.0,1.0,2.0
44365,1.0,1.0,1.0
41152,2.0,1.0,2.0
76945,1.0,1.0,1.0
98941,1.0,1.0,2.0
67369,1.0,1.0,1.0
78583,1.0,1.0,1.0
5149,1.0,2.0,1.0
11666,1.0,1.0,1.0
83467,1.0,1.0,1.0
63271,1.0,1.0,1.0
85501,1.0,1.0,1.0
26715,1.0,1.0,2.0
88302,1.0,1.0,2.0
35914,1.0,1.0,1.0
75857,5.0,5.0,1.0
53639,2.0,1.0,2.0
32093,1.0,1.0,2.0
71641,1.0,1.0,1.0
8376,1.0,1.0,1.0
8372,1.0,1.0,1.0
70954,5.0,5.0,2.0
92817,1.0,1.0,1.0
61562,1.0,1.0,2.0
102401,1.0,1.0,1.0
86436,1.0,1.0,1.0
977,5.0,1.0,1.0
92771,1.0,1.0,1.0
60914,1.0,1.0,1.0
75806,1.0,1.0,1.0
70694,1.0,1.0,2.0
101089,2.0,1.0,2.0
97747,5.0,5.0,1.0
44762,5.0,5.0,5.0
17524,5.0,5.0,1.0
57746,1.0,1.0,1.0
37417,1.0,1.0,2.0
90761,5.0,1.0,2.0
98517,1.0,1.0,1.0
44572,1.0,1.0,1.0
87877,2.0,2.0,2.0
37810,1.0,1.0,2.0
47530,5.0,1.0,2.0
82917,1.0,1.0,1.0
57754,1.0,1.0,1.0
92307,1.0,1.0,1.0
56274,1.0,1.0,1.0
92211,1.0,1.0,2.0
97994,3.0,2.0,3.0
27459,1.0,1.0,1.0
7321,1.0,1.0,1.0
86953,1.0,1.0,1.0
80933,1.0,1.0,2.0
32578,1.0,1.0,1.0
19273,1.0,1.0,1.0
36677,1.0,1.0,2.0
4303,1.0,1.0,1.0
3245,1.0,1.0,1.0
6913,5.0,5.0,1.0
39965,1.0,1.0,1.0
79906,2.0,2.0,2.0
62190,5.0,5.0,1.0
43798,1.0,1.0,1.0
34354,1.0,1.0,2.0
39851,1.0,1.0,1.0
57,5.0,1.0,1.0
13818,1.0,1.0,1.0
90388,1.0,5.0,1.0
39721,5.0,1.0,1.0
5637,1.0,1.0,1.0
71860,1.0,1.0,1.0
32258,5.0,5.0,1.0
54198,1.0,1.0,1.0
55091,1.0,1.0,1.0
5544,1.0,2.0,2.0
21529,1.0,1.0,1.0
77244,1.0,1.0,2.0
57807,1.0,1.0,1.0
93587,1.0,1.0,1.0
15635,1.0,1.0,2.0
101035,1.0,1.0,1.0
71357,5.0,1.0,1.0
85002,1.0,1.0,1.0
95404,2.0,2.0,2.0
98845,1.0,1.0,2.0
3494,5.0,5.0,5.0
12926,1.0,1.0,1.0
18236,1.0,1.0,1.0
89279,2.0,2.0,2.0
80715,1.0,1.0,1.0
21397,3.0,3.0,3.0
65342,1.0,1.0,1.0
11582,5.0,5.0,1.0
38345,1.0,1.0,1.0
73038,1.0,1.0,1.0
87278,1.0,1.0,2.0
8980,1.0,1.0,1.0
73376,1.0,1.0,1.0
96084,1.0,1.0,2.0
16326,1.0,1.0,1.0
59575,1.0,1.0,1.0
81348,1.0,1.0,1.0
33272,1.0,1.0,1.0
87604,1.0,1.0,1.0
26747,2.0,1.0,1.0
79426,1.0,1.0,1.0
14665,1.0,1.0,1.0
23815,2.0,1.0,2.0
86854,1.0,1.0,2.0
51444,1.0,1.0,1.0
5155,1.0,1.0,2.0
64004,1.0,2.0,1.0
5559,1.0,1.0,1.0
93533,1.0,1.0,2.0
66468,1.0,1.0,1.0
67894,1.0,1.0,1.0
1253,1.0,1.0,1.0
42515,1.0,1.0,1.0
24285,1.0,1.0,2.0
67815,1.0,1.0,1.0
93081,1.0,1.0,1.0
29733,1.0,1.0,1.0
100761,1.0,1.0,2.0
21247,1.0,1.0,2.0
10676,1.0,2.0,2.0
88853,1.0,1.0,1.0
27922,1.0,1.0,1.0
98065,2.0,1.0,3.0
11565,1.0,1.0,1.0
50615,1.0,1.0,1.0
73706,5.0,1.0,1.0
55840,5.0,5.0,5.0
46603,1.0,1.0,1.0
8850,4.0,4.0,4.0
21435,5.0,5.0,5.0
22508,5.0,5.0,2.0
85924,1.0,1.0,2.0
36204,1.0,1.0,2.0
91525,1.0,1.0,2.0
98940,1.0,1.0,1.0
102403,1.0,1.0,1.0
84549,1.0,1.0,1.0
44486,5.0,1.0,2.0
67451,1.0,2.0,2.0
33982,5.0,5.0,1.0
40689,1.0,2.0,2.0
59423,1.0,1.0,1.0
15665,1.0,1.0,1.0
90457,1.0,1.0,1.0
95535,1.0,1.0,1.0
24563,1.0,1.0,1.0
63760,5.0,5.0,2.0
65935,1.0,1.0,1.0
83867,2.0,5.0,2.0
24344,1.0,1.0,1.0
43136,1.0,1.0,1.0
25349,1.0,1.0,1.0
41251,1.0,2.0,2.0
12598,1.0,1.0,1.0
33572,1.0,1.0,2.0
27798,1.0,1.0,1.0
45433,1.0,1.0,1.0
55579,1.0,5.0,1.0
81201,1.0,1.0,1.0
31399,1.0,1.0,2.0
27387,1.0,5.0,1.0
102284,3.0,3.0,3.0
95,3.0,5.0,5.0
63676,1.0,1.0,2.0
46129,1.0,1.0,1.0
90731,1.0,1.0,1.0
76703,1.0,1.0,1.0
24470,1.0,1.0,1.0
28560,5.0,1.0,2.0
38637,1.0,1.0,2.0
5076,5.0,1.0,1.0
1941,2.0,3.0,3.0
2433,1.0,1.0,2.0
23309,1.0,1.0,2.0
95795,1.0,1.0,2.0
96694,1.0,1.0,2.0
57826,1.0,5.0,1.0
12814,1.0,1.0,1.0
87504,1.0,1.0,2.0
57783,1.0,1.0,1.0
45241,1.0,5.0,2.0
38607,5.0,5.0,5.0
94311,1.0,5.0,1.0
32615,1.0,1.0,1.0
90067,1.0,1.0,1.0
5760,1.0,1.0,1.0
65872,1.0,1.0,1.0
37639,1.0,1.0,1.0
43770,1.0,5.0,1.0
11884,1.0,1.0,1.0
17533,5.0,5.0,1.0
74595,1.0,1.0,1.0
61047,5.0,5.0,1.0
8403,1.0,1.0,1.0
79229,1.0,1.0,1.0
11502,2.0,2.0,2.0
37376,1.0,1.0,1.0
75265,1.0,1.0,2.0
21403,5.0,5.0,2.0
58796,1.0,1.0,2.0
68122,5.0,5.0,1.0
36668,1.0,1.0,1.0
55219,1.0,1.0,1.0
98376,4.0,4.0,4.0
57158,1.0,1.0,2.0
34199,1.0,1.0,1.0
100593,1.0,1.0,1.0
7283,1.0,1.0,1.0
1949,2.0,1.0,2.0
57096,1.0,1.0,2.0
52785,1.0,1.0,1.0
42901,1.0,1.0,1.0
10279,5.0,1.0,1.0
66410,1.0,1.0,1.0
43291,1.0,1.0,1.0
71215,1.0,2.0,2.0
97845,1.0,1.0,1.0
75621,1.0,1.0,1.0
59877,2.0,1.0,2.0
60161,1.0,1.0,1.0
4434,1.0,1.0,1.0
70733,1.0,1.0,2.0
100998,1.0,1.0,2.0
90917,1.0,1.0,2.0
10604,1.0,1.0,1.0
96684,1.0,1.0,1.0
57467,1.0,1.0,1.0
20383,1.0,1.0,1.0
57004,1.0,2.0,2.0
46559,1.0,1.0,1.0
94376,1.0,1.0,1.0
97010,1.0,1.0,1.0
86940,1.0,1.0,1.0
70924,1.0,1.0,1.0
36317,5.0,5.0,1.0
45982,1.0,1.0,1.0
44840,1.0,1.0,2.0
66978,1.0,1.0,1.0
7394,1.0,1.0,2.0
49116,1.0,1.0,1.0
65917,1.0,1.0,1.0
89755,1.0,1.0,1.0
64984,1.0,1.0,1.0
44721,1.0,1.0,1.0
94824,1.0,1.0,1.0
14174,1.0,1.0,1.0
92361,1.0,1.0,1.0
74724,1.0,1.0,1.0
16214,1.0,1.0,1.0
99809,1.0,1.0,1.0
28236,1.0,1.0,2.0
100838,1.0,1.0,2.0
5820,2.0,2.0,2.0
13878,1.0,1.0,2.0
12869,1.0,2.0,2.0
90214,1.0,1.0,2.0
7421,1.0,1.0,1.0
66777,1.0,1.0,1.0
76680,2.0,2.0,2.0
12884,1.0,2.0,1.0
10759,1.0,1.0,1.0
28076,1.0,1.0,1.0
57553,1.0,1.0,2.0
30360,1.0,1.0,2.0
12845,5.0,5.0,1.0
28170,1.0,1.0,2.0
68353,1.0,1.0,1.0
48389,1.0,2.0,2.0
61349,1.0,1.0,2.0
11759,1.0,1.0,1.0
45618,1.0,1.0,2.0
35637,1.0,1.0,2.0
10410,1.0,1.0,1.0
67769,1.0,1.0,1.0
88620,1.0,1.0,2.0
75817,2.0,2.0,2.0
34276,1.0,1.0,1.0
47464,2.0,1.0,2.0
33332,1.0,1.0,1.0
98020,3.0,3.0,3.0
88465,1.0,1.0,1.0
14326,1.0,1.0,1.0
31001,1.0,1.0,1.0
42011,1.0,1.0,1.0
15264,1.0,1.0,1.0
79812,1.0,2.0,2.0
86738,5.0,5.0,1.0
99999,1.0,1.0,2.0
86292,1.0,1.0,2.0
94419,1.0,1.0,1.0
99111,1.0,1.0,1.0
7504,1.0,1.0,1.0
96038,1.0,1.0,2.0
29662,1.0,1.0,2.0
91727,1.0,1.0,2.0
102310,1.0,1.0,1.0
27696,5.0,5.0,1.0
95081,1.0,1.0,1.0
88268,2.0,2.0,2.0
58403,1.0,1.0,1.0
81956,2.0,2.0,2.0
7869,1.0,1.0,1.0
86970,1.0,1.0,2.0
30972,1.0,1.0,1.0
96071,1.0,1.0,1.0
70271,1.0,1.0,1.0
80049,1.0,1.0,1.0
68143,1.0,2.0,2.0
20472,1.0,1.0,1.0
82967,1.0,1.0,1.0
95938,1.0,1.0,1.0
82623,1.0,1.0,1.0
77966,1.0,1.0,1.0
24722,1.0,2.0,2.0
90494,1.0,1.0,1.0
81058,1.0,1.0,2.0
69734,1.0,1.0,1.0
1149,5.0,5.0,1.0
97971,1.0,1.0,1.0
98213,5.0,5.0,1.0
70424,1.0,1.0,2.0
102323,1.0,1.0,1.0
18241,1.0,1.0,1.0
79361,1.0,1.0,2.0
62189,1.0,1.0,1.0
57622,1.0,1.0,1.0
3548,3.0,3.0,3.0
65647,5.0,5.0,1.0
82709,1.0,1.0,1.0
25979,1.0,1.0,2.0
86941,1.0,2.0,2.0
44169,1.0,1.0,2.0
70218,1.0,1.0,1.0
55797,1.0,1.0,2.0
61728,1.0,1.0,1.0
51216,1.0,2.0,2.0
90718,3.0,1.0,3.0
52049,1.0,1.0,1.0
32543,1.0,1.0,1.0
4988,2.0,2.0,2.0
8245,5.0,5.0,1.0
48144,1.0,1.0,1.0
84732,2.0,2.0,2.0
70208,5.0,5.0,1.0
5212,2.0,1.0,2.0
56403,1.0,1.0,1.0
74773,2.0,1.0,2.0
43401,1.0,2.0,2.0
93268,1.0,1.0,2.0
76542,1.0,1.0,1.0
78234,1.0,1.0,1.0
16106,1.0,1.0,1.0
54561,1.0,2.0,2.0
96095,2.0,1.0,1.0
98906,2.0,1.0,2.0
42198,2.0,2.0,2.0
23282,1.0,1.0,1.0
